gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Mulembwe,Q1,d2,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538
Mulembwe,Q1,d3,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538
Mulembwe,Q1,d4,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538
Mulembwe,Q1,d5,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538
Mushara,Q1,d1,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398
Mushara,Q1,d2,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398
Mushara,Q1,d3,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398
Mushara,Q1,d4,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398
Mushara,Q1,d5,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398
Nachtigal Aval,Q1,d1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Nachtigal Aval,Q1,d2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Nachtigal Aval,Q1,d3,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Nachtigal Aval,Q1,d4,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Nachtigal Aval,Q1,d5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Ndjock,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ndjock,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ndjock,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ndjock,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ndjock,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nenguembani,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nenguembani,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nenguembani,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nenguembani,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nenguembani,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Ngoila,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ngoila,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ngoila,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ngoila,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ngoila,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Ngororero,Q1,d1,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Ngororero,Q1,d2,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Ngororero,Q1,d3,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Ngororero,Q1,d4,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Ngororero,Q1,d5,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nguene,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nguene,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nguene,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nguene,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Nguene,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Ntaruka 2,Q1,d1,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003
Ntaruka 2,Q1,d2,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003
Ntaruka 2,Q1,d3,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003
Ntaruka 2,Q1,d4,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003
Ntaruka 2,Q1,d5,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003
Nyabarongo 1,Q1,d1,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
Nyabarongo 1,Q1,d2,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
Nyabarongo 1,Q1,d3,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
Nyabarongo 1,Q1,d4,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
Nyabarongo 1,Q1,d5,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374
Nyazom,Q1,d1,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nyazom,Q1,d2,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nyazom,Q1,d3,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nyazom,Q1,d4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nyazom,Q1,d5,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Nyemanga,Q1,d1,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
Nyemanga,Q1,d2,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
Nyemanga,Q1,d3,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
Nyemanga,Q1,d4,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
Nyemanga,Q1,d5,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
Nyirantaruko,Q1,d1,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyirantaruko,Q1,d2,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyirantaruko,Q1,d3,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyirantaruko,Q1,d4,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyirantaruko,Q1,d5,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyundo,Q1,d1,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyundo,Q1,d2,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyundo,Q1,d3,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyundo,Q1,d4,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Nyundo,Q1,d5,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Omvan Amont,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Amont,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Amont,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Amont,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Amont,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Aval,Q1,d1,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Aval,Q1,d2,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Aval,Q1,d3,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Aval,Q1,d4,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Omvan Aval,Q1,d5,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434
Rubagabaga,Q1,d1,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Rubagabaga,Q1,d2,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Rubagabaga,Q1,d3,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
Rubagabaga,Q1,d4,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003
